feedback_id,feedback_text,sentiment_label,department,feedback_source,rating_score,intern_experience,program_duration,would_recommend,timestamp
FB_03738,Expectations were unclear and feedback was almost nonexistent. I felt micromanaged to a degree that stifled my creativity and growth. I ended the internship more confused about my career than before.,negative,HR,intern_survey,2.3,second_internship,1 month,False,2023-01-11 14:43:13
FB_02810,I expected structured learning but found disorganized chaos. I was not given the autonomy to contribute beyond a very narrow scope. Future interns deserve much better than what I experienced here.,negative,Marketing,online_form,2.6,second_internship,1 month,False,2024-07-22 00:10:59
FB_03295,"I felt like a burden rather than a valued team member here. Resources and tools were outdated, making it hard to do quality work. The company clearly does not prioritize intern development.",negative,Engineering,intern_survey,3.7,second_internship,3 months,False,2023-12-02 02:09:42
FB_03252,"The work environment here was toxic and unwelcoming. Deadlines kept changing without explanation, causing constant stress. I ended the internship more confused about my career than before.",negative,Product,exit_interview,1.7,second_internship,3 months,False,2023-09-24 17:32:17
FB_03771,"Unfortunately, this internship fell far short of expectations. Senior staff rarely interacted with interns in any meaningful way. I would not recommend this internship to anyone I know.",negative,Operations,intern_survey,1.4,third_or_more,3 months,False,2024-05-09 04:42:28
FB_03984,This experience was more harmful than helpful to my career. There was significant disconnect between what was promised and delivered. I felt like free labor rather than a developing professional.,negative,Operations,online_form,2.8,first_internship,6 months,False,2023-02-18 06:04:45
FB_01782,I walked away with skills and confidence I lacked before. Cross-functional collaboration exposed me to many different roles. I would accept a full-time offer here without hesitation.,positive,Engineering,exit_interview,8.9,second_internship,1 month,True,2023-12-15 06:00:40
FB_02570,My internship here was deeply disappointing. My mentor was rarely available and provided no useful guidance. Future interns deserve much better than what I experienced here.,negative,Marketing,online_form,2.8,first_internship,1 month,False,2023-09-03 17:59:22
FB_01786,I would choose this internship all over again. Cross-functional collaboration exposed me to many different roles. The skills I developed here will benefit me for years to come.,positive,Data Science,exit_interview,7.3,second_internship,3 months,True,2023-11-03 08:08:16
FB_02071,"Unfortunately, this internship fell far short of expectations. There was no structured learning plan or development program. This experience taught me what to avoid in future workplaces.",negative,Data Science,intern_survey,2.9,third_or_more,3 months,False,2023-03-15 20:22:59
FB_00357,I had a fantastic experience working here. My mentor was incredibly supportive and always available to answer questions. The experience was worth every early morning and late evening.,positive,Design,mid_term_review,8.6,second_internship,1 month,True,2024-01-21 08:51:39
FB_03802,"I had very high hopes for this program, but they were not met. The workplace culture was cliquish and difficult to break into. My time here was wasted on tasks that contributed nothing to my growth.",negative,Engineering,mid_term_review,1.6,first_internship,2 months,False,2024-06-14 08:18:39
FB_03326,My internship here was deeply disappointing. My suggestions were repeatedly dismissed without consideration. My time here was wasted on tasks that contributed nothing to my growth.,negative,Product,mid_term_review,2.6,first_internship,2 months,False,2023-10-28 00:43:54
FB_01313,The internship was challenging in the best possible way. I received constructive feedback that helped me improve rapidly. I would accept a full-time offer here without hesitation.,positive,HR,online_form,8.9,second_internship,1 month,True,2023-01-17 12:52:04
FB_01636,I could not have asked for a better internship. The flexible work environment allowed me to be productive and balanced. My career trajectory changed positively because of this internship.,positive,Operations,online_form,8.0,second_internship,6 months,True,2024-05-27 04:18:11
FB_00551,"The team made me feel like a full-time employee, not just an intern. Cross-functional collaboration exposed me to many different roles. I am proud of everything I accomplished during this program.",positive,HR,online_form,9.2,first_internship,2 months,True,2024-11-08 21:05:57
FB_02389,"This experience was more harmful than helpful to my career. Deadlines kept changing without explanation, causing constant stress. The organization was not ready to host interns and it showed.",negative,Data Science,intern_survey,4.0,third_or_more,2 months,False,2024-06-28 20:49:06
FB_02480,I spent most of my internship doing tasks unrelated to my role. I was given repetitive busywork instead of meaningful assignments. This experience taught me what to avoid in future workplaces.,negative,Research,online_form,3.1,second_internship,1 month,False,2024-05-07 16:03:20
FB_02522,This was not the positive experience I was promised. Management seemed unaware of what interns were supposed to be doing. I sincerely hope improvements are made for future cohorts.,negative,Operations,mid_term_review,3.9,first_internship,6 months,False,2023-04-20 07:33:15
FB_02266,My internship here was deeply disappointing. I felt micromanaged to a degree that stifled my creativity and growth. Future interns deserve much better than what I experienced here.,negative,HR,intern_survey,3.3,first_internship,6 months,False,2024-02-15 22:53:20
FB_02960,The internship did not provide the growth opportunities I needed. I was expected to work overtime without any acknowledgment or compensation. The lack of structure made the entire program feel pointless.,negative,Engineering,mid_term_review,2.1,first_internship,6 months,False,2023-01-18 12:27:43
FB_01228,"I highly recommend this internship program to any student. I was given ownership of my work, which boosted my confidence enormously. I ended the program feeling energized and excited about my career.",positive,Design,online_form,8.0,second_internship,2 months,True,2023-06-03 02:38:37
FB_03567,I had little to no support throughout the entire program. My mentor was rarely available and provided no useful guidance. This program failed to deliver on every promise made during recruitment.,negative,Finance,exit_interview,2.6,second_internship,1 month,False,2023-12-06 07:32:24
FB_03060,My experience here was isolating and professionally unfulfilling. I was expected to work overtime without any acknowledgment or compensation. The company clearly does not prioritize intern development.,negative,Engineering,intern_survey,1.0,first_internship,2 months,False,2023-02-26 20:14:12
FB_00958,My time here was both fulfilling and educational. I was encouraged to take initiative and think creatively. I am a better professional because of what I learned here.,positive,Operations,exit_interview,8.7,third_or_more,2 months,True,2023-02-20 18:24:37
FB_01774,"My time here was both fulfilling and educational. I attended meetings that gave me real insight into business strategy. I feel more confident, skilled, and ready for the real world.",positive,Data Science,online_form,7.4,first_internship,2 months,True,2023-02-27 00:35:36
FB_02142,My experience here was isolating and professionally unfulfilling. I was expected to work overtime without any acknowledgment or compensation. My time here was wasted on tasks that contributed nothing to my growth.,negative,Design,online_form,1.3,first_internship,6 months,False,2024-07-09 06:04:02
FB_01009,"Working here was a truly transformative experience. The flexible work environment allowed me to be productive and balanced. I feel more confident, skilled, and ready for the real world.",positive,Operations,exit_interview,8.8,second_internship,2 months,True,2024-01-26 06:48:47
FB_03119,"I had very high hopes for this program, but they were not met. Deadlines kept changing without explanation, causing constant stress. This experience taught me what to avoid in future workplaces.",negative,Research,exit_interview,2.6,second_internship,6 months,False,2023-05-09 07:16:15
FB_01093,I am so grateful for this amazing opportunity. Regular one-on-ones with my manager kept me on track and motivated. Leaving was bittersweet because I truly loved being part of this team.,positive,Marketing,mid_term_review,9.0,third_or_more,2 months,True,2024-02-21 05:58:50
FB_03558,I would caution other students before applying to this program. I felt excluded from important meetings where my input could have helped. The lack of structure made the entire program feel pointless.,negative,Research,online_form,2.4,first_internship,6 months,False,2024-12-13 05:11:53
FB_03357,"The internship started off poorly and never really recovered. Deadlines kept changing without explanation, causing constant stress. Management needs significant training in how to support young talent.",negative,Product,exit_interview,2.2,first_internship,2 months,False,2024-10-22 01:26:04
FB_02745,I left this internship feeling demotivated and undervalued. My mentor was rarely available and provided no useful guidance. My time here was wasted on tasks that contributed nothing to my growth.,negative,Sales,intern_survey,1.5,second_internship,2 months,False,2024-04-17 07:26:31
FB_03789,I left this internship feeling demotivated and undervalued. I felt excluded from important meetings where my input could have helped. I ended the internship more confused about my career than before.,negative,Product,online_form,1.4,second_internship,6 months,False,2023-10-07 23:17:11
FB_00997,This program gave me exactly the skills I needed. The flexible work environment allowed me to be productive and balanced. I built friendships here that I know will last a lifetime.,positive,Design,online_form,9.5,third_or_more,1 month,True,2024-01-02 14:47:31
FB_01680,I could not have asked for a better internship. I received constructive feedback that helped me improve rapidly. The skills I developed here will benefit me for years to come.,positive,Sales,mid_term_review,8.0,third_or_more,6 months,True,2023-01-15 22:57:10
FB_00154,My time here was both fulfilling and educational. The onboarding process was smooth and well-organized. I am a better professional because of what I learned here.,positive,Marketing,mid_term_review,8.3,second_internship,6 months,True,2024-02-14 06:45:49
FB_03148,I struggled throughout this internship due to poor management. There was significant disconnect between what was promised and delivered. This program failed to deliver on every promise made during recruitment.,negative,HR,online_form,2.7,first_internship,3 months,False,2023-12-10 19:39:39
FB_03708,"Expectations were unclear and feedback was almost nonexistent. The company culture felt rigid, hierarchical, and uninspiring. I would not recommend this internship to anyone I know.",negative,Marketing,exit_interview,3.2,third_or_more,6 months,False,2023-03-12 18:33:05
FB_02909,I felt like a burden rather than a valued team member here. Team members were dismissive of my questions and contributions. I would not recommend this internship to anyone I know.,negative,Marketing,intern_survey,3.6,first_internship,2 months,False,2023-07-18 20:40:12
FB_02838,The work environment here was toxic and unwelcoming. My mentor was rarely available and provided no useful guidance. The lack of structure made the entire program feel pointless.,negative,Sales,online_form,3.1,second_internship,2 months,False,2023-12-23 16:58:38
FB_00581,"I walked away with skills and confidence I lacked before. Cross-functional collaboration exposed me to many different roles. I feel more confident, skilled, and ready for the real world.",positive,HR,intern_survey,7.5,second_internship,1 month,True,2024-05-09 16:32:26
FB_01471,My time here was both fulfilling and educational. I was encouraged to take initiative and think creatively. I feel fully prepared to enter the workforce thanks to this experience.,positive,Data Science,mid_term_review,8.2,second_internship,2 months,True,2024-12-10 03:04:47
FB_00704,I absolutely loved my time at this company. The projects I worked on were real and made a tangible difference. I ended the program feeling energized and excited about my career.,positive,Operations,mid_term_review,7.3,second_internship,1 month,True,2023-04-21 08:42:09
FB_01213,I would choose this internship all over again. The culture of continuous learning here is truly inspiring. I feel fully prepared to enter the workforce thanks to this experience.,positive,Marketing,exit_interview,7.8,first_internship,1 month,True,2023-03-02 02:29:39
FB_03344,I struggled throughout this internship due to poor management. The workplace culture was cliquish and difficult to break into. Management needs significant training in how to support young talent.,negative,Data Science,exit_interview,1.6,third_or_more,3 months,False,2023-12-11 21:29:52
FB_00897,This experience has shaped my career goals significantly. I was encouraged to take initiative and think creatively. This was not just an internship — it was a launchpad for my future.,positive,Sales,mid_term_review,7.1,second_internship,6 months,True,2024-02-03 17:38:39
FB_03309,"I left this internship feeling demotivated and undervalued. Resources and tools were outdated, making it hard to do quality work. I would have gained more from an online course than from this program.",negative,Product,online_form,2.0,first_internship,2 months,False,2023-10-05 14:41:01
FB_00488,I walked away with skills and confidence I lacked before. Regular one-on-ones with my manager kept me on track and motivated. This internship has set a high benchmark for my future roles.,positive,Product,exit_interview,9.7,third_or_more,3 months,True,2023-09-15 03:31:39
FB_00560,I grew so much professionally during this program. Cross-functional collaboration exposed me to many different roles. Leaving was bittersweet because I truly loved being part of this team.,positive,Data Science,exit_interview,9.9,third_or_more,2 months,True,2024-09-24 09:36:50
FB_01142,I highly recommend this internship program to any student. The diverse team helped me see problems from multiple perspectives. This company clearly values its interns and it makes a huge difference.,positive,Operations,exit_interview,8.0,first_internship,6 months,True,2023-05-01 21:22:02
FB_01120,This internship was an incredible learning experience. I built a strong professional network during my time here. The impact of this internship on my resume and mindset is immeasurable.,positive,Finance,mid_term_review,8.5,second_internship,2 months,True,2024-04-24 17:08:37
FB_02850,I felt like a burden rather than a valued team member here. I was not given the autonomy to contribute beyond a very narrow scope. The company clearly does not prioritize intern development.,negative,Sales,mid_term_review,2.7,second_internship,6 months,False,2023-06-09 12:14:39
FB_00513,I would choose this internship all over again. I attended meetings that gave me real insight into business strategy. I am a better professional because of what I learned here.,positive,Marketing,online_form,8.1,first_internship,2 months,True,2024-10-20 15:31:37
FB_00634,This internship was an incredible learning experience. The diverse team helped me see problems from multiple perspectives. My career trajectory changed positively because of this internship.,positive,HR,exit_interview,8.0,second_internship,2 months,True,2023-03-10 04:37:03
FB_03434,"Unfortunately, this internship fell far short of expectations. The company culture felt rigid, hierarchical, and uninspiring. This program failed to deliver on every promise made during recruitment.",negative,HR,intern_survey,1.5,third_or_more,6 months,False,2024-07-19 03:46:06
FB_01665,The work I did here was meaningful and impactful. My contributions were recognized and celebrated by the entire team. Leaving was bittersweet because I truly loved being part of this team.,positive,Research,mid_term_review,7.2,second_internship,2 months,True,2024-09-06 14:33:27
FB_01013,I grew so much professionally during this program. Leadership genuinely cared about my personal and professional development. I ended the program feeling energized and excited about my career.,positive,Marketing,online_form,9.1,first_internship,2 months,True,2024-11-18 19:41:45
FB_01932,This internship was an incredible learning experience. I attended meetings that gave me real insight into business strategy. I encourage everyone to apply — you will not regret it.,positive,Research,exit_interview,9.9,first_internship,1 month,True,2023-05-24 15:48:12
FB_01151,I could not have asked for a better internship. My mentor was incredibly supportive and always available to answer questions. I will always look back on this experience with immense gratitude.,positive,Design,online_form,7.4,third_or_more,3 months,True,2023-06-25 10:47:24
FB_02839,The work environment here was toxic and unwelcoming. My suggestions were repeatedly dismissed without consideration. Future interns deserve much better than what I experienced here.,negative,Sales,exit_interview,1.3,second_internship,2 months,False,2024-06-27 13:06:10
FB_03740,My internship here was deeply disappointing. My mentor was rarely available and provided no useful guidance. I would have gained more from an online course than from this program.,negative,Operations,intern_survey,1.8,first_internship,6 months,False,2023-06-03 17:08:13
FB_00117,"The team made me feel like a full-time employee, not just an intern. I received constructive feedback that helped me improve rapidly. I will always look back on this experience with immense gratitude.",positive,Operations,mid_term_review,8.4,third_or_more,1 month,True,2024-11-29 04:52:10
FB_00741,I had a fantastic experience working here. The culture of continuous learning here is truly inspiring. This internship gave me clarity and direction for my future.,positive,Data Science,intern_survey,9.6,first_internship,1 month,True,2023-01-06 14:39:54
FB_03677,My internship here was deeply disappointing. I felt excluded from important meetings where my input could have helped. The experience was so poor it made me reconsider my entire career path.,negative,Design,exit_interview,3.1,second_internship,1 month,False,2024-06-26 09:08:48
FB_01975,This experience has shaped my career goals significantly. I received constructive feedback that helped me improve rapidly. The skills I developed here will benefit me for years to come.,positive,Product,exit_interview,8.5,third_or_more,1 month,True,2024-09-06 00:30:36
FB_01082,I would choose this internship all over again. Regular one-on-ones with my manager kept me on track and motivated. My career trajectory changed positively because of this internship.,positive,Operations,mid_term_review,7.0,first_internship,1 month,True,2023-04-05 19:12:21
FB_01811,I felt genuinely valued as an intern here. I built a strong professional network during my time here. The experience was worth every early morning and late evening.,positive,Research,exit_interview,7.0,first_internship,3 months,True,2023-11-19 23:05:35
FB_00831,I am so grateful for this amazing opportunity. The culture of continuous learning here is truly inspiring. I encourage everyone to apply — you will not regret it.,positive,Product,online_form,7.6,third_or_more,1 month,True,2024-10-14 17:49:39
FB_00120,I grew so much professionally during this program. I was encouraged to take initiative and think creatively. I built friendships here that I know will last a lifetime.,positive,Research,mid_term_review,10.0,second_internship,1 month,True,2024-10-06 17:01:17
FB_00657,Every day at this company taught me something new. The tools and technologies I used here are cutting-edge. This internship has set a high benchmark for my future roles.,positive,Research,intern_survey,7.7,third_or_more,3 months,True,2024-04-26 09:16:34
FB_03635,My internship here was deeply disappointing. There was no structured learning plan or development program. The damage to my confidence took months to overcome after this.,negative,Operations,exit_interview,3.1,second_internship,3 months,False,2023-05-18 09:21:26
FB_03693,The internship was poorly run from the very first day. Team members were dismissive of my questions and contributions. I sincerely hope improvements are made for future cohorts.,negative,Operations,online_form,3.9,third_or_more,2 months,False,2023-04-27 03:41:16
FB_03906,My internship here was deeply disappointing. Senior staff rarely interacted with interns in any meaningful way. I would not recommend this internship to anyone I know.,negative,HR,online_form,2.2,second_internship,6 months,False,2023-01-10 17:25:18
FB_00636,I highly recommend this internship program to any student. I was treated with respect and my ideas were taken seriously. Leaving was bittersweet because I truly loved being part of this team.,positive,Sales,exit_interview,7.6,first_internship,2 months,True,2024-10-31 23:47:58
FB_00370,I grew so much professionally during this program. I was treated with respect and my ideas were taken seriously. The experience was worth every early morning and late evening.,positive,Operations,mid_term_review,7.7,first_internship,2 months,True,2024-08-28 19:04:44
FB_00269,The internship was challenging in the best possible way. Regular one-on-ones with my manager kept me on track and motivated. I am a better professional because of what I learned here.,positive,Product,online_form,8.2,second_internship,6 months,True,2023-05-23 19:45:09
FB_02704,"Unfortunately, this internship fell far short of expectations. Team members were dismissive of my questions and contributions. I felt like free labor rather than a developing professional.",negative,Operations,mid_term_review,1.7,first_internship,3 months,False,2024-03-18 15:15:45
FB_02984,This experience was more harmful than helpful to my career. Senior staff rarely interacted with interns in any meaningful way. The organization was not ready to host interns and it showed.,negative,Data Science,mid_term_review,3.4,first_internship,3 months,False,2024-06-08 12:43:49
FB_02871,This experience was more harmful than helpful to my career. I was given repetitive busywork instead of meaningful assignments. I ended the internship more confused about my career than before.,negative,Product,intern_survey,2.6,third_or_more,3 months,False,2024-02-22 12:32:58
FB_02915,"The internship started off poorly and never really recovered. Resources and tools were outdated, making it hard to do quality work. I would have gained more from an online course than from this program.",negative,Sales,mid_term_review,1.5,second_internship,2 months,False,2023-10-04 16:15:41
FB_00047,The work I did here was meaningful and impactful. Regular one-on-ones with my manager kept me on track and motivated. The company culture is something I will actively seek in future jobs.,positive,Product,intern_survey,7.3,second_internship,2 months,True,2024-03-26 22:58:37
FB_03422,"I left this internship feeling demotivated and undervalued. I received no feedback until the very end, which was too late. This experience taught me what to avoid in future workplaces.",negative,HR,online_form,1.2,third_or_more,3 months,False,2023-08-16 01:53:08
FB_03698,Expectations were unclear and feedback was almost nonexistent. My suggestions were repeatedly dismissed without consideration. The company clearly does not prioritize intern development.,negative,Engineering,exit_interview,3.3,first_internship,2 months,False,2023-05-13 05:02:33
FB_00992,"The team made me feel like a full-time employee, not just an intern. The projects I worked on were real and made a tangible difference. Leaving was bittersweet because I truly loved being part of this team.",positive,Sales,mid_term_review,8.3,second_internship,6 months,True,2023-11-14 15:25:56
FB_00877,"The team made me feel like a full-time employee, not just an intern. I received constructive feedback that helped me improve rapidly. This company clearly values its interns and it makes a huge difference.",positive,Engineering,mid_term_review,8.0,first_internship,1 month,True,2024-02-29 23:43:52
FB_00774,My time here was both fulfilling and educational. I had the chance to present my work to senior management. The impact of this internship on my resume and mindset is immeasurable.,positive,Product,mid_term_review,9.3,first_internship,2 months,True,2023-10-02 06:39:02
FB_01220,This experience has shaped my career goals significantly. I built a strong professional network during my time here. I am a better professional because of what I learned here.,positive,Design,exit_interview,7.8,first_internship,3 months,True,2023-11-02 02:48:21
FB_01127,This internship was an incredible learning experience. The projects I worked on were real and made a tangible difference. The experience was worth every early morning and late evening.,positive,HR,mid_term_review,8.4,third_or_more,1 month,True,2023-12-01 16:41:54
FB_00005,"I grew so much professionally during this program. The team culture was welcoming, inclusive, and collaborative. I built friendships here that I know will last a lifetime.",positive,Product,mid_term_review,9.4,third_or_more,6 months,True,2024-02-21 12:00:58
FB_03052,"This was not the positive experience I was promised. The onboarding was confusing, poorly planned, and overwhelming. My time here was wasted on tasks that contributed nothing to my growth.",negative,Operations,mid_term_review,2.7,first_internship,3 months,False,2024-02-23 23:37:36
FB_01596,Every day at this company taught me something new. I attended meetings that gave me real insight into business strategy. I am a better professional because of what I learned here.,positive,Data Science,mid_term_review,9.0,first_internship,2 months,True,2023-03-18 14:58:58
FB_03125,I had little to no support throughout the entire program. I felt micromanaged to a degree that stifled my creativity and growth. The damage to my confidence took months to overcome after this.,negative,HR,exit_interview,3.3,third_or_more,3 months,False,2023-05-27 02:15:53
FB_02312,I had little to no support throughout the entire program. Communication within the team was inconsistent and often unclear. I felt like free labor rather than a developing professional.,negative,Research,mid_term_review,3.6,second_internship,1 month,False,2024-02-13 10:04:47
FB_03041,This experience was more harmful than helpful to my career. The projects assigned to me had no clear objectives or deadlines. The damage to my confidence took months to overcome after this.,negative,HR,intern_survey,2.0,second_internship,3 months,False,2023-02-28 21:54:19
FB_03828,"The internship started off poorly and never really recovered. Resources and tools were outdated, making it hard to do quality work. Management needs significant training in how to support young talent.",negative,Design,mid_term_review,1.8,second_internship,2 months,False,2024-06-18 21:40:03
FB_02492,I left this internship feeling demotivated and undervalued. I felt excluded from important meetings where my input could have helped. The damage to my confidence took months to overcome after this.,negative,Design,intern_survey,4.0,first_internship,2 months,False,2024-02-29 23:45:28
FB_03051,The internship started off poorly and never really recovered. There was significant disconnect between what was promised and delivered. I would have gained more from an online course than from this program.,negative,Sales,exit_interview,1.8,second_internship,6 months,False,2024-05-27 05:11:27
FB_01078,Working here was a truly transformative experience. My mentor was incredibly supportive and always available to answer questions. I built friendships here that I know will last a lifetime.,positive,Research,intern_survey,9.0,first_internship,6 months,True,2023-11-28 17:55:38
FB_00838,I could not have asked for a better internship. I received constructive feedback that helped me improve rapidly. I encourage everyone to apply — you will not regret it.,positive,Design,online_form,8.0,first_internship,2 months,True,2024-10-19 01:58:03
FB_00682,I could not have asked for a better internship. Leadership genuinely cared about my personal and professional development. This internship has set a high benchmark for my future roles.,positive,Finance,mid_term_review,8.6,first_internship,2 months,True,2023-01-23 12:27:46
FB_01716,I grew so much professionally during this program. I was treated with respect and my ideas were taken seriously. I will always look back on this experience with immense gratitude.,positive,Research,online_form,7.1,second_internship,6 months,True,2023-06-18 04:53:03
FB_02353,I would caution other students before applying to this program. There was significant disconnect between what was promised and delivered. I expected mentorship and received neglect instead.,negative,Engineering,mid_term_review,2.4,first_internship,1 month,False,2024-10-30 02:56:36
FB_03414,"The internship was poorly run from the very first day. I received no feedback until the very end, which was too late. I sincerely hope improvements are made for future cohorts.",negative,Operations,exit_interview,3.5,third_or_more,1 month,False,2023-07-15 10:07:56
FB_02618,The internship started off poorly and never really recovered. I felt excluded from important meetings where my input could have helped. Future interns deserve much better than what I experienced here.,negative,Product,intern_survey,1.7,second_internship,3 months,False,2024-06-23 22:23:50
FB_02362,I spent most of my internship doing tasks unrelated to my role. I felt excluded from important meetings where my input could have helped. The internship added little value to my resume or my personal growth.,negative,HR,exit_interview,3.2,first_internship,1 month,False,2023-02-03 20:56:16
FB_02198,My time here was frustrating and largely unproductive. There was no structured learning plan or development program. This experience taught me what to avoid in future workplaces.,negative,Sales,mid_term_review,1.2,third_or_more,3 months,False,2024-05-01 21:32:09
FB_01149,This experience has shaped my career goals significantly. I was encouraged to take initiative and think creatively. Leaving was bittersweet because I truly loved being part of this team.,positive,Data Science,mid_term_review,8.0,first_internship,2 months,True,2023-02-13 09:35:41
FB_03262,"I expected structured learning but found disorganized chaos. Resources and tools were outdated, making it hard to do quality work. The organization was not ready to host interns and it showed.",negative,HR,online_form,1.5,first_internship,1 month,False,2023-07-16 19:17:12
FB_00575,I highly recommend this internship program to any student. The tools and technologies I used here are cutting-edge. I ended the program feeling energized and excited about my career.,positive,Design,mid_term_review,9.7,second_internship,2 months,True,2024-09-17 00:50:24
FB_00051,"I felt genuinely valued as an intern here. The team culture was welcoming, inclusive, and collaborative. I encourage everyone to apply — you will not regret it.",positive,Sales,mid_term_review,9.0,second_internship,6 months,True,2024-06-25 12:54:24
FB_00854,I would choose this internship all over again. I received constructive feedback that helped me improve rapidly. I leave with a strong portfolio and even stronger relationships.,positive,Design,exit_interview,8.9,second_internship,1 month,True,2023-03-28 01:59:14
FB_01983,"The team made me feel like a full-time employee, not just an intern. I had the chance to present my work to senior management. I will always look back on this experience with immense gratitude.",positive,Product,mid_term_review,7.3,third_or_more,1 month,True,2024-03-10 21:55:02
FB_02775,"This was not the positive experience I was promised. I received no feedback until the very end, which was too late. The damage to my confidence took months to overcome after this.",negative,Finance,intern_survey,1.6,third_or_more,3 months,False,2023-08-27 21:54:25
FB_01824,I could not have asked for a better internship. My contributions were recognized and celebrated by the entire team. I leave with a strong portfolio and even stronger relationships.,positive,Marketing,exit_interview,9.8,third_or_more,3 months,True,2023-05-12 06:48:36
FB_00834,Working here was a truly transformative experience. The company invests heavily in intern development and it shows. This internship has set a high benchmark for my future roles.,positive,Finance,mid_term_review,8.3,third_or_more,3 months,True,2023-06-05 09:42:19
FB_03426,I struggled throughout this internship due to poor management. I felt micromanaged to a degree that stifled my creativity and growth. My time here was wasted on tasks that contributed nothing to my growth.,negative,Engineering,intern_survey,2.1,third_or_more,1 month,False,2024-03-15 05:36:52
FB_01116,"Working here was a truly transformative experience. The team culture was welcoming, inclusive, and collaborative. This company clearly values its interns and it makes a huge difference.",positive,Finance,intern_survey,7.4,second_internship,3 months,True,2024-11-30 19:48:59
FB_01167,Every day at this company taught me something new. The tools and technologies I used here are cutting-edge. The company culture is something I will actively seek in future jobs.,positive,Finance,mid_term_review,9.1,second_internship,2 months,True,2023-07-31 03:14:01
FB_02519,I left this internship feeling demotivated and undervalued. My mentor was rarely available and provided no useful guidance. I leave without the skills or confidence I was hoping to build.,negative,Product,exit_interview,2.0,first_internship,3 months,False,2023-11-17 16:30:34
FB_01907,I highly recommend this internship program to any student. The tools and technologies I used here are cutting-edge. I am a better professional because of what I learned here.,positive,Operations,intern_survey,8.6,third_or_more,2 months,True,2023-07-07 06:21:40
FB_00972,Working here was a truly transformative experience. I was encouraged to take initiative and think creatively. The skills I developed here will benefit me for years to come.,positive,Sales,mid_term_review,8.1,second_internship,6 months,True,2023-05-25 09:51:48
FB_02702,"Looking back, I regret choosing this internship program. Resources and tools were outdated, making it hard to do quality work. I expected mentorship and received neglect instead.",negative,Sales,online_form,3.7,first_internship,2 months,False,2023-01-09 12:09:37
FB_00400,The internship exceeded all my expectations. The diverse team helped me see problems from multiple perspectives. This internship has set a high benchmark for my future roles.,positive,Product,online_form,9.1,second_internship,2 months,True,2024-04-16 17:13:15
FB_02560,The internship was poorly run from the very first day. My suggestions were repeatedly dismissed without consideration. The internship added little value to my resume or my personal growth.,negative,Sales,exit_interview,2.5,first_internship,1 month,False,2023-12-14 12:18:09
FB_02369,I felt like a burden rather than a valued team member here. Communication within the team was inconsistent and often unclear. The internship added little value to my resume or my personal growth.,negative,Research,online_form,3.2,first_internship,3 months,False,2024-05-26 11:24:15
FB_00020,"The work I did here was meaningful and impactful. The culture of continuous learning here is truly inspiring. I feel more confident, skilled, and ready for the real world.",positive,HR,exit_interview,9.1,second_internship,3 months,True,2023-12-07 06:46:38
FB_00685,I would choose this internship all over again. I was encouraged to take initiative and think creatively. The skills I developed here will benefit me for years to come.,positive,Marketing,online_form,7.3,second_internship,6 months,True,2024-01-01 11:36:39
FB_00036,"The internship was challenging in the best possible way. I was given ownership of my work, which boosted my confidence enormously. I will always look back on this experience with immense gratitude.",positive,Product,mid_term_review,7.5,third_or_more,3 months,True,2024-04-20 02:29:59
FB_02951,The internship was poorly run from the very first day. Communication within the team was inconsistent and often unclear. The experience was so poor it made me reconsider my entire career path.,negative,Marketing,online_form,1.4,third_or_more,3 months,False,2023-05-12 12:20:23
FB_03994,"Unfortunately, this internship fell far short of expectations. My mentor was rarely available and provided no useful guidance. I sincerely hope improvements are made for future cohorts.",negative,Design,intern_survey,1.9,first_internship,6 months,False,2023-03-10 23:14:53
FB_02876,"This experience was more harmful than helpful to my career. The onboarding was confusing, poorly planned, and overwhelming. I felt like free labor rather than a developing professional.",negative,Finance,mid_term_review,3.0,second_internship,1 month,False,2024-07-01 18:30:12
FB_00525,I could not have asked for a better internship. I built a strong professional network during my time here. This was not just an internship — it was a launchpad for my future.,positive,Data Science,exit_interview,8.9,third_or_more,3 months,True,2023-05-11 06:33:32
FB_02456,I had little to no support throughout the entire program. I was given repetitive busywork instead of meaningful assignments. The company clearly does not prioritize intern development.,negative,Product,online_form,2.7,first_internship,3 months,False,2023-07-07 23:06:15
FB_00921,This program gave me exactly the skills I needed. I was encouraged to take initiative and think creatively. I leave with a strong portfolio and even stronger relationships.,positive,Operations,mid_term_review,9.9,third_or_more,2 months,True,2023-09-30 02:45:27
FB_01842,I walked away with skills and confidence I lacked before. The flexible work environment allowed me to be productive and balanced. I feel fully prepared to enter the workforce thanks to this experience.,positive,Design,intern_survey,7.9,second_internship,1 month,True,2024-05-26 00:05:54
FB_01891,This was the best internship I have ever had. Regular one-on-ones with my manager kept me on track and motivated. This internship gave me clarity and direction for my future.,positive,Research,intern_survey,7.7,first_internship,3 months,True,2024-02-02 10:27:16
FB_00538,The internship exceeded all my expectations. I received constructive feedback that helped me improve rapidly. The impact of this internship on my resume and mindset is immeasurable.,positive,Research,online_form,7.3,second_internship,2 months,True,2023-10-16 00:52:04
FB_02807,I had little to no support throughout the entire program. There was no structured learning plan or development program. This program needs a complete overhaul before it can benefit interns.,negative,Data Science,exit_interview,3.4,third_or_more,3 months,False,2024-12-30 09:06:05
